id_author,author,text,sentimen
UC_Tm7aPceVN2SLGDBFEwrNA,@rizalsaputra3370,Tni au kmna aja? Jaga apa di langit? Kok sampe ada bandara ilegal 😂🎉,Negatif
UCiftSzZPaEjEa3xBGtSXR3w,@pangerankelana4631,siapa lagi kalo bukan juara occrp biang nya,Negatif
UC57aYThd9fKZI8H4-m4D8Mw,@Morsimamora-i2m,gausah sok tegas pak jangan selalu mencari cari kesalahan pak jokowi,Negatif
UC2sc0fJwcacKsnxaKqwNPbg,@VivoBone-pr3un,Bandara oligargi Mulyono,Negatif
UCyYgu-XoXkrBDXm8wqvrqMg,@Calonviral_,Dulu Jaman Jokowi ngeri,Negatif
UCt-A_9gjLjWogzoUsBIMiqg,@bangjosh2623,"Bukan cuma di Morowali coba dicek di pabrik smelter di Weda(Halmahera) disana juga ada bandara dilingkungan pabrik yg tidak tersentuh oleh aparat Indonesia, sudah kayak negara didalam negara.

Juga utk pelaut Indonesia yg kapalnya sandar didermaga Morowali dan Weda tidak diberi akses jalan untuk turun/pesiar ke darat padahal ini di negara sendiri.",Negatif
UCmXqVqXXkl2BVYy82dID87w,@zainalarifin8034,Jokowi harus bertanggung jawab atas berdirinya bandara itu,Negatif
UC7U96FOcnF2eWZgOKvB5phw,@luoyi_tiktok,lagi sibuk urus ijazah 😂,Netral
UCbf695dbpYya4ivdsWLo5mQ,@KhadiyonoBbs,Lagi memberi makan termul,Negatif
UCI0G_2FrJ5KdOpVfnGek71Q,@Samsularifin_72,Kalian gak terurus salah Jokowi gak bisa makan salah Jokowi penyakitan juga salah Jokowi pokoknya😀😀,Negatif
UC7CqbBTowwSWHwRxJXc2Z_A,@JajatSudrajat-im4pf,Jokowi perampok yg bersekongkol dgn oligarki cina.. Skrg baru terbongkar setelah lengser tuh jokowi,Negatif
UCOeFqKdJPvqit-GJcUDOzTg,@indahnyanusantara1464,"​@JajatSudrajat-im4pf lah emang jokowi bisa sendiri,wkwkwkwkwk... Ada me tri""ada DPR, ada kapolri  ada  panglima,ada LSM""ada aktivis.kok bisa wkwkwkwkw.......indonesia""kocak.para pejabat kita......",Negatif
UCN94AIOgL2pJWM8AqWEF9qA,@Z2M5,​@Samsularifin_72ya memang.. efek pemerintahan yg di awali dgn penipuan .. selanjutnya akan ada banyak kebijakan yg menipu jg.. keliatan bagus padahal menggerogoti,Negatif
UC8ENC5rE0hAEY2mTdsm9IQA,@Alip-B,Clengan muyono😂,Netral
UCo465YbuTOuHHhfH0L1V42g,@LMgoat46trophiesnow,kerja menhan prabowo itu apa saat itu?,Netral
UCOeFqKdJPvqit-GJcUDOzTg,@indahnyanusantara1464,​@LMgoat46trophiesnowlagi sibuk waktu itu mau pilpres coy😂😂😂,Negatif
UC9VFhHLSwioF41mEvjq-0AA,@xyzabaa,​@LMgoat46trophiesnow menhan ya ga berkutik dibawah pemimpinnya lol,Negatif
UC9VFhHLSwioF41mEvjq-0AA,@xyzabaa,​@indahnyanusantara1464 termul dongo,Negatif
UCY7y0_rUldJaCqFu_krB72w,@kamaluddin-xv2gd,​@indahnyanusantara1464Luhut dan jokowi,Netral
UCxawF5CqGHfiu_bAj6toAdg,@sepreicantik629,Harus ditutup bandaranya,Negatif
UCI0G_2FrJ5KdOpVfnGek71Q,@Samsularifin_72,"​@Z2M5sembuhkan hatimu , jika ingin perubahan yg lebih baik mari kita mulai dari diri kita masing2",Positif
UCo465YbuTOuHHhfH0L1V42g,@LMgoat46trophiesnow,​@xyzabaaapa bisa juga dikatakan mulyono gak berkutik sebagai petugas partai?,Negatif
UC9VFhHLSwioF41mEvjq-0AA,@xyzabaa,​@LMgoat46trophiesnow bisa juga😂😂😂,Negatif
UCSykdTDEMFeJQaUQFWo6oaw,@Wahyu-rl3yo,​@indahnyanusantara1464menurut anda Jokowi nggk tau gitu???,Negatif
UCSykdTDEMFeJQaUQFWo6oaw,@Wahyu-rl3yo,​@LMgoat46trophiesnowmakanya nilai Prabowo waktu menjadi Mentri pertahanan 11dari 100....sudah faham kan???,Netral
UCSykdTDEMFeJQaUQFWo6oaw,@Wahyu-rl3yo,​@Samsularifin_72menurut anda Jokowi nggk tau gitu???,Netral
UC6zEHe8FCg7HBsGzsa8ITIQ,@Fatimah_ima,"Orang orang nya masih aktif di pemerintahan sekarang , mereka pasti tau ke berada an bandara itu",Positif
UCo465YbuTOuHHhfH0L1V42g,@LMgoat46trophiesnow,"​@Wahyu-rl3yo kalau dinilai 11 dari 100 karna kasus ini berarti anies tahu donk sejak awal,kok diam aja? apa dia juga termasuk dalam pusaran?",Negatif
UCl0fa-UVxk4vvFweQbgOKIg,@Achi2567,"Lucu
IMIP sendiri adalah kawasan industri nikel yang dijalankan melalui kerja sama antara BintangDelapan Group (Indonesia) dan Tsingshan Steel Group (China).",Netral
UCSIHQpZYhJADnKa5TtZisSw,@iyhulmonsta,​@Samsularifin_72 11 tahun masih nunggu ijasah diperlihatkan masih kurang sabar apa?,Netral
UCiVtImb-OqA8ooAa5O-9n7Q,@Usro-batma,Kereta cepat bndng ja digarong cina dibagi2 jokowi proyeknya ketermul sampah,Negatif
UCSI6so8BPCFZuPxbQJJNq1A,@denybagusputra,"​@indahnyanusantara1464  kan uda pernah di spill sm macan asia pada waktu masih belum terpengaruh mulyono, bahwa kejahatannya dilakukan secara TSM artinya banyak pihak terlibat",Negatif
UCSI6so8BPCFZuPxbQJJNq1A,@denybagusputra,​@LMgoat46trophiesnow  wkwk lah setiap omongan Anies dan manuvernya aja selalu dijegal kok gmn bs sampai pesannya ke masyarakat luas?,Negatif
UCo465YbuTOuHHhfH0L1V42g,@LMgoat46trophiesnow,"​@denybagusputra lawak,loe kira kita Masih hidup di era surat pos.apa fungsi medsos?",Negatif
UC_LmlCKovI2h6006DUdBslg,@HasanUdin-s8t,Sulawesi sudah dijual ke China oleh jamannya jokojokowiiii,Negatif
UC7LTg00RmguQsVeola9vT4A,@PbMinton,Pasti kerjaannya jokowi ini yng bekingi,Negatif
UClmydaDw33urEjxOcR4oecw,@josszz243,"Bandara yg di resmikan Mulyono
Kok bisa ga ada perangkat negara?😂😂",Negatif
UCSe_czQ_gLnh7BGubhfMz0g,@DIYt208,"Mulyono mah bebas boss mo gimana juga, ga akan di colek"" doi mah...coba aja lihat nanti.",Netral
UCT6YnOnZSeO0MWbqzTCKUvQ,@Hasni-i4t,Yg mengeluarkan aturan dia pula pelakunya itulah kepemimpinan jokowi,Negatif
UCbOUi18QvsRIxrWRbPj89Qg,@zfk27,"Jangan hanya Narasi dan rerorika Formal bin Basa Basi saja..... Tindak tegas, hukum Mati jika pantas tu Oknum oknumnya, termasuk yg sdh meresmikannya, krnnyata mereka adalah PENGHIANAT NEGARA, penghianat Kedaulatan hukumnya Mati jika dalam Perjuangan dan Perang,negara ini sedang Berperang melawan Penghianat dan Mafia Negara...!!",Negatif
UC21ostrHhKPB6T_Bs8Rf5EA,@hidayat123_1,Kacau sulawesi sdh tergadai oleh plongo,Negatif
UCTi004VgqWmTYCuXoLWQcSw,@HamliPandie,𝙷𝚎𝚗𝚍𝚊𝚔 𝚗𝚢𝚊 𝚒𝚗𝚒 𝚌𝚎𝚙𝚊𝚝 𝚍𝚒 𝚝𝚒𝚗𝚍𝚊𝚔 𝚕𝚊𝚗𝚓𝚞𝚝𝚒,Negatif
UCW8nWSZrYgiot6L2Il6MvyA,@baharwahidhar5050,"Ini baru jalur yg benar  di ambil alih TNI,yg tugas utamanya menertibkan & mengayomi tdk berfungsi dgn benar.",Negatif
UCfklaLqNFg_nAAjzfGJuZkg,@LinaLinaZahra,"Coba media tanya kasus bandara ilegal ini ke Jokowi sama luhut.panglima TNI,dan kapolri.kami rakyat ingin tau jawaban nya.",Negatif
UCLtnP5f3dpB7__N5jyoSxGQ,@yasminetasbiha,Anjir... Bener2 merusak negara,Negatif
UC_LmlCKovI2h6006DUdBslg,@HasanUdin-s8t,Tambah parah perbuatan jokowi,Negatif
UCJ3kPekI7piC2D6iDevZSiA,@Hasbullahnuantunas,jangan omoon2 tangkap yang bertanggung jawab,Negatif
UCdajO0HC4mvbGmxeWmXyz2w,@husainwang7663,Kok baru tau?,Netral
UCDifKKYt5zm0RjHt1v9WeDQ,@GilbertLAMQ,Makanya apapun Mulyono promosi anaknya untuk wapres demi mengamankan bisnisnya ini belum terbuka semua,Negatif
UC_LmlCKovI2h6006DUdBslg,@HasanUdin-s8t,Tambah parah perbuatan jokowi,Negatif
UCMsIkFloNdM9LaGfw4wmFRA,@ArdaniSiregar-n2g,"BPK Mentri bilang sama pak Prabowo biar di buang semua yang ada kroni"" Jokowi jangan ada LG di pemerintahan BPK Prabowo biar aman bangsa ini pak",Negatif
UCT6YnOnZSeO0MWbqzTCKUvQ,@Hasni-i4t,Usut tuntas dan beri hukuman yg setimpal,Negatif
UCUgKbVCZLgv_-H2Uyqjnj1w,@SupriYatno-b4z,Cek juga pekerja tambang morowali pekerja kasar jaman jokowi impor dari China saat banyak pengangguran dinegri sendiri,Negatif
UCXuNAICQSReqqoqLvT2-2oQ,@NauraaZakia,Gile 10 tahun yg lalu bnyk yg rusak,Negatif
UC1NEfqOwMuVB8Ff6QhsLpFg,@Promild-u7j,Baru sadar sudah dari dulu masarakat banyak bicara cuma gk di tanggapi selamat  era sekarang PRnya,Negatif
UCL9lep_x_Oc2VMWVuUtz73Q,@attosp7531,Mudah2an ga masuk angin ya pa,Netral
UCIpC7MM0wWvXcVKDz0dBNbw,@fajar-g6m,Termul ditunggu komen nya,Netral
UCmVkFV3ckMVvG2O6TIk7Szg,@cokro8463,"Mudahnya merebut wilayah saat ini ga perlu dengan perang,cukup bayar parcok suatu wilayah dan sumber dayanya bisa di ambil.parah",Negatif
UCKGbsGNdKrR2U9WjP5vKbDw,@hobiberkebun5017,"Kok bisa ya,kemna sj gubenur ,walkot ,bupati nya,TDK mgkn TDK tau",Negatif
UCvrm89bFhsxQKGxyXpwvLdQ,@MasudHadi-q5l,Inilah Mukidi kuasa sepuluh tahun negara semakin lemah apa lagi tiga kali hancur tak sampai dua ribu tiga puluh 😢😢,Negatif
UCW7ABWdDEGdGT5NaKtGqNhg,@ipnasetiawan5338,"Negara udah di injak2 harga dirinya , ini akibat orang bodoh jadi pemimpin ,😂",Negatif
UC5PB25as3pOsMtiGKnk3zkw,@setyoyoyok3020,Itu pasti perbuatan Jokowi !!!,Negatif
UCSJ3Wv7wtb8-qCJg_Qyi8ew,@muhimantauhid,"10 tahun kekacauan ini di hancurkan JOKOWI, tangkaplah orang itu dan adili dia hukum berat seberat2nyaa",Negatif
UCwLbcOWAHBFpaBfPBNoDVMA,@mborobon2495,Hancur udah indonesia di tangan mulyono.,Negatif
UCZ4csaH9R4GTisbZt6lY8xw,@zainalinaltigor0874,Kelakuannya Jokowi jual Negaranya,Negatif
UCIzoM-7WXUU0gisZvY2nsYw,@yunanzulkifli,"Sangat mengerikan keadaan Indonesia saat ini,....",Negatif
UCyYej9DHR8_UQDPov0kA_pA,@owedas168,"...pertanyaan saia itu bintang4 bintang3 kiri kanan nya apa yaa tugasnya,... mungkin yang bintang3 ok lah dia tut wurri handayani,.. nah itu bintang4 sebelahnya kemana aja ,... ah sudahlah ,... semoga Indo lebih baik,.. Aamiin..🤲",Netral
UCMsIkFloNdM9LaGfw4wmFRA,@ArdaniSiregar-n2g,Ganti Panglima dan ganti Kapolri Ganti KPK ganti Jaksa Agung,Netral
UC89J8oQpGOXdC8z0xhbQnUg,@rezafakri6186,Siapa lagi klw bkn si ijazah aspal,Negatif
UCfoXKRLHeT82k0Q_cbOenCQ,@govierzanetti1737,"bullshit...
tunjukkan siapa yg berani macem2 sm jokowi..
tk sembah..😅😂
wowo aja kicep..",Negatif
UChEceClFWhu5w2nirP7bEZw,@ummibunda1011,BANDARA MANOWARI BUAT JUAL HADIL TAMBAG ...DI OBOK OBOK HADIL BIMI PERTII BUANYAK DUWIT BESAR PULUHAN RIBU TRELYUN.,Negatif
UCqZNaPBNg1_XGJgK69rNSng,@jejaktapakkaki2116,BERANTAS TOTAL APAPUN ITU KEGIATAN USAHA ILEGAL DI NEGARA BERDAULAT INI.,Negatif
UCRQo4QfVxZaNbhkwvZnl2VA,@Penikmat72,"Barang segede gitu, sudah betahun tahun masa gak kelihatan..?
Hebat juga ILMU HALUMUN FIRAUN JOKOWI 😂😂",Negatif
UCDTn59YkxzDyYXp_w8kHwsQ,@abileing842,apakah ini dulu tempat turunnya senjata2 yg dulu viral.🫵🤔🤔🤔,Negatif
UCUgKbVCZLgv_-H2Uyqjnj1w,@SupriYatno-b4z,"Jaman jokowi TNI nya di mina bobo kan,, aseng sengaja di pelihara antek2 genx solo",Negatif
UCKajTu1yrGBKKzJ9CEyKCqg,@shortfilm2777,"Ada negara dalam negara, ciri-ciri negara akan dijual oleh oknum.😎😎😎",Negatif
UCMsIkFloNdM9LaGfw4wmFRA,@ArdaniSiregar-n2g,"Ganti semua kroni"" Jokowi dari pemerintahan Prabowo semua biar aman bangsa ini",Negatif
UCSMPvDOesdISf7mV-UthFkQ,@YusranGosse,"Pa Syafri kan org Sulawesi, jadi tindak saja. Penjarakan semua yg terlibat.",Negatif
UCNoKsy7amZlPxBptm68v4yA,@muhamadkurniawan5485,"PENGHINAAN KEPADA BANGSA INDONESIA 
OLEH BANGSA CHINA",Negatif
UCk3D7gCS5cxwtA7OajWQjJA,@manusiaadil-q7y,"Sdh nyata negara ini di rusak oleh Jokowi..
Tunggu apa lagi 
Segera minta keterangan jokowi.apa yg telah dia perbuat terhadap bangsa ini",Negatif
UCXuUpptK1_Vi7knRag_W6yw,@bagshoes9016,"ini kasus sangat serius untuk keamanan bangsa..
Kojowi dan Lutut sebagai mentri investasi waktu itu harus segera diperiksa atas kegiatan aktifasi bandara ilegal...
bagaimana mungkin mengijinkan operadional bandara tertutup seperti itu yang sangat membahayakan keamanan bangsa karena hilir mudiknya pesawat di bandara itu tidak ada otoritas bea cukai,imigrasi dan bahkan airnav..
bagaimana bila pesawat yang mendarat membawa bom,senjata,drone,atau bahkan bisa membawa virus² dari luar untuk tujuan menghancurkan negara Indonesia?
ini benar² gila..",Negatif
UCUv7kABcin2coaHE_JrUH7w,@pipaupipauchannel9162,Definisi di jual oknum pejabat....ayooooo sikattttty,Negatif
UC7IRj2dbnVJsMwwt-W6jF6g,@abangyadi4006,"Periksa semua BEACUKAI pak, Reformasi semua Beacukai dari pusat sampai kabupaten seluruh indonesia",Netral
UCfvQtA-zCEkDzOAE_B-UQTQ,@itcenel780,"Bandara paman jinping bukan....,? yg di baking.... para pengkianat bersragam",Negatif
UCabqvAr7yyZpT5bEoHk_VOQ,@ZainuddinSyarip,Jokowi semakin di depan😅,Negatif
UCNoKsy7amZlPxBptm68v4yA,@muhamadkurniawan5485,"NGAPAIN ITU SI PANGLIMA  DAN KAPOLRI 
KEMANA SAJA 
APA SAJA KERJAAN PANGLIMA DAN KAPOLRI",Netral
UCngoNFXnCtk16DK_DeQWSNA,@rezkya_channel,"Segera usut tuntas yng terlibat penghianat negara. 
Menjual kedaulatan NKRI demi memperkaya dirinya masing masing. Jangan beri ampun kepada komplotan penghianat negara.",Negatif
UCzC_VhYdwY7ZMcNMMhwoV3w,@ahh_masa,Diusut sampai tuntas tdk ya.....🤔🤔🤔,Negatif
UCHFLQPmdsPOTwYbLufPFGwg,@deskfeatures3091,Tegakkan hukum ...harus dipidana membahayakan NKRI,Negatif
UCV8tnDkroweqslyNHv_GUiw,@kadarm,LUHUT WAJIB TANGGUNG JAWAB ....,Negatif
UCZ_ymHdpfX3gMNV9ogOYRtg,@ErwinAfriyanricky,Jokodok harus di tindak..kerjanya cuma membangun dan meresmikan dan ngutang trooosss...,Negatif
UC1t745L3CSUa5cL5TXwlsbg,@LufmanMild-y1s,Ha ha haaaa smua orang tau spa dalangnya ...😂😂😂,Negatif
UCxKxdj2W_cT-pK9pmrVq6Mg,@harnetiharneti7301,"Jokowi n kelgnya jg oligarki jgn biarkan mereka hidup hrs periksa n diadili hukum se-berat2nya, gimana pak prabowo?",Negatif
UCfDoSh5pSZFVpHnexcXYndA,@edyhasmoro28,Baju bekas ilegal bandara ilegal,Negatif
UCNoKsy7amZlPxBptm68v4yA,@muhamadkurniawan5485,"INI SEMUA KERJAAN 
SI JOKOWI ""DAN SI LUHUT",Netral
UCox9GSikrIBIv4-miQOWPnQ,@RoniYan-dx4wq,Adili jokowi,Negatif
UCmCZbW8Uv9_4m3uJs9jSQgw,@RSq_Shrm08,Rakyat sudah tau siapa yg sudah memberikan perlakuan khusus kepada mereka dan ini ibarat sdh menyerahkan atau menggadai negara kepada asing...orangnya sudah jelas,Negatif
UCmZfH17dU0LU2iCxTG8F71w,@mocharifin5626,jelas tampah pandang bulu adili yg seadil adil nya... smg Alloh swt segera menunjukkan kebobrokan parah pemimpin yg dzolim!!! ❤️TNI ❤❤❤,Negatif
UCpaOwukxaPdtpg6e7wYZhWQ,@sutomobkk9451,Kayanya kudu rakyat turun dan nepalkan,Negatif
UCkxVFXGrENBcB7mYx0lSl5w,@UsmanKemal-b4f,"Sikat pak,  udh ku bilang,  di era p.jokowi tdk ada yg tdk mungkin 🎉",Positif
UCz2m8soQNl0U4sqT1F4rKwQ,@retmusnita4314,Astagfirullah halaziiim..ada apa dengan negara iniii ...???,Negatif
UCHEB-q0ms7QVUyX0Z989nrg,@Asmawi-v8c,Oh pak prabowo hidup jokowi yoo,Negatif
UCU44s8MGfEFH5N8aEwfwFjg,@msyafri6551,Masalah sawit mengganggu dan merusak hutan lindung kok diyam aja nga ada kelanjutan nya  apa ini namanya omon omon aja,Negatif
UC84naIa9OIZM3kcwkX4AOqw,@Arlin-o4f,"Tambang morowali 2011 tinggal di lihat apakah kebijakan SBY atau Jokowi, atau gubernur dan kapoldanya pada saat di adakan bandara itu",Netral
UCWVUbFV-hakXT8_yOjC1jRA,@luckycompany356,"Jokowi, luhut, herlangga, bahlil, erick tohir, terlibat semuaa atass kejadiaan ini, cek sajaa berintaa jejak digital’a masih ada,, semuaa ada benang merah’a, Indonesia butuh pemimpin TANGAN BESI",Negatif
UCmzHsZo5_7xg4UVncbneGqw,@HafizYanto-z2g,Mantap 👍👍 selalu TNI 👍👍,Positif
UCxKxdj2W_cT-pK9pmrVq6Mg,@harnetiharneti7301,Mana tni n kapolri apakah berpihak dg jokowi n oligarki?,Negatif
UCwHvLUG6-pTtiJh5IfuAL2A,@arlanarlan4056,Tindak pak menhan ..para pengusaha serakahnomics,Negatif
UCw9WBTkTe5cZnhD0ovjiMcA,@Ahmadyani-b6g,Lagi2 jokowi tito karnaduit siapa lagi LBP merekabyg kenyang negara rugi di bobol terus via tambang.,Negatif
UCPPBLRkjPz31CwC4pCfCryw,@RamaPurnama-y4l,masa takut sama sama manusia yg salah tangkap jgn diam manusia ngak ada yg hebat di dunia ini,Negatif
UCclfRyCmJonAXY1M87ocvRA,@tinojember,Di era jokowi kan pak,Netral
UC7xxuBMCpk89Exa5xEamdTQ,@mamahall6588,Jgn bnyak omong usut tangkap jokodok jika trlibat.,Negatif
UC_F-kuQYdhq89UHAbVVfakw,@LiputanPopuler-o9r,"Bukan kah menhan nya juga Prabowo ya....
Trus yg sok pahlawan ,trus siapa dong??....",Negatif
UCoiiaVfmd5kLgeJNar1__6g,@whiskytango234,Pemberi ijin harus bertanggungjawab.,Netral
UCKBJ3ROP-ftFUEfQhJsJDUQ,@nonaadi6368,"Pemberi ijin ya bupatinya , gubernurnya dan semua perangkat daerah pada masanya harus diseret ke MEJA HIJAU ,pasti ada SUAP  MENYUAP",Negatif
UCSI6so8BPCFZuPxbQJJNq1A,@denybagusputra,"​@nonaadi6368lah bupati dan kepala daerah atas persetujuan atasannya juga loh 😂🤭
Malah atasannya langsung yg ikut meresmikan pula kok ada jejak digitalnya",Negatif
UCgembRelGoFBuReX6LgNYnA,@herukosasih6079,"Gila ye... Pejabat kita mentalnya mentak kompeni penghianat...di era TERMUL 10 tahun hasilnya sperti ini,
Kebongkar kan sekarang keborokannya, ini penghianatan sama bangsa dan negara ini mah, 
Masa iya aparatur negara gak ada yg tahu 10 tahun...",Negatif
UCnyXsGijeTEZOyAsozmQD1Q,@DavazLand,"Bupati , gubernurnya udah kenyang duit .... Ga mungkin mereka ga tau",Negatif
UCSiUkYAlnk4sgvkXXOaeWXA,@SahabatAbat,"Musnahkan Semua penghianat Di Negara ini,,,!! Pak SYAFRI telah Teruji kesetiaanya utk NKRI pak Syafri jg Punya peran penting Saat Tragedi 98 utk mengamankan Ibukota,!! Sehat pak Syafri,,!! Kawal PDIP dgn Baik,,Selidiki dan Usut Mulyono dgn seksama,, krn dia sekeluarga berkhianat Pada PDIP,,!!",Positif
UCPPBLRkjPz31CwC4pCfCryw,@RamaPurnama-y4l,tangkap,Negatif
UCSB5YMAgPHURrKocUdecSVA,@SuryatiYati-og8pp,Bisnis ilegal,Negatif
UCxKxdj2W_cT-pK9pmrVq6Mg,@harnetiharneti7301,Nah lho klw ditambah 1 priode lg apa jadinya negeri ini dibuat jokowi n oligarkinya?,Negatif
UCJNYFbNRBzBfBZfBv_pycVA,@msyahmanharahap2528,Jangan omdo..,Netral
UCU3SrJsF849w0SsL1DwOfew,@ariebastian8259,MULYONO!,Netral
UCyhNJ8a-tWfEB2q6HBv6kOQ,@fadalan369,Rusak negara di urus sama si Mulyono Jokowi 😂,Negatif
UCyr22SDWqywYa2fjapIPwZw,@SelvyNurfiani-v6m,masa yg mimpin gk tau y😂😂😂😂😂,Negatif
UCka0a9oDRHsuMWYNJuoDGnA,@Davedanendra10,Pangab dan Kapolri mana actionnya nih..dari 2019 sampai sekarang..😊,Negatif
UCU6RWF-053yfQ_ZB0IJpGlQ,@muhammadadly9175,"Tanya si Luhut, dia pasti tau..
Kalo terlibat langsung penjarakan",Negatif
UC7Hc6F8fXBUmYGGBrYtIcJw,@KULIAHMENJAHIT,ERA MAK LAMPIR......,Negatif
UCYux64PQb1X0QccnAgQqxKg,@yoyokharis3272,Mantab pak menhan lanjutkan ke proses hukum sampai ke akar akarnya,Positif
UCljSuig19h1aRT9U_s0GBqw,@DanuKaisar,10 tahun  dikuasai pengkhianat.,Negatif
UCZsA-ZdF4ceb6bivkMcwl3g,@wasinilin17,Berita penangkapan secepatnya sangat ditunggu,Negatif
UCYUPimNWrC38DD3R35Vlokw,@Bachsan-h9v,Pasti banyak senjata selundupan,Negatif
UCiAktP7vCb-sSdMTZp1xJPA,@CahgrisTV,Itu karya jokowi yg dibanggakan,Positif
UCbfOHcKHkDsTY3v9e6RhZ4Q,@JoniIskandar-h3f,Baru era Jokowi ini banyak kejangalan.yg bakal memecah belah indonesia PK Prabowo jngn tidur bahaya NKRI kita sekarng,Negatif
UC29KEFI8muW--KeYL_wVcyw,@RiaPrina,Yg tahu hanya Jokowi sama ternak nya.,Negatif
UCv9DNKNsCQgxNwK1Ul6sTsQ,@Pedulinewschanel,"Itu sudah jelas ilegal tinggal di telusuri saja dri atas kebawa,",Negatif
UC9YNeHXlhlk9UXHrRJCZIAw,@rasmonomono2440,Ini karena ulang Jokowi. Periksa Jokowi tekan dia. Masukan penjara,Negatif
UC6Vhs9zi9-6Kwb7_IYYQ_Fw,@WawanDarmawan-o9h,"Penampilannya lugu dan sederhana tapi daya rusaknya begitu luar biasa,,,",Negatif
UCPPsJQnzOFR3X-93_bgdyeg,@pidikwahono8888,Mengerikan sekali. Mirip nuklir. Daya hancur luar biasa,Negatif
UCvZy5LWXQFx1axRiBSLZ9xQ,@Asoarni-i9b,"Pejabat sekarang banyak yang teriak maling teriak maling,ternyata dia ada  terlibat di situ",Negatif
UCEi-sBOuLvUVWieXAvZxyQA,@MuchidinEffendiEffendi,Masa Panglima dan Kapolri gatau ini sangat aneh hsrus di usut siapa dalangnya ??????,Negatif
UCuzyhcgEtJtOuGYHta_hq0Q,@dasabinka88,DARI 2019 TIKUS GARONG 😂,Negatif
UCYUPimNWrC38DD3R35Vlokw,@Bachsan-h9v,"Tanya Mulyono, ma opung tua",Negatif
UCHcOAK_gXOMUF9FTc3SrW2Q,@adirekno7016,Tertipkan pak sikat habis,Negatif
UCVnROTqBT1AjHDfBETW85Vw,@betoklaut0182,"Waduh kok bisa
Joko mana joko dia yg bertanggung jawab itu",Negatif
UC-Cvv-Nu1sPzJ_1ZR1k7BSg,@ironsteel6826,Penguasanya kelompok Opung,Negatif
UCFKM5lrixUj7g7BPowhqCtQ,@RuslanPkp-b9t,Adililah pak yg bersalah,Negatif
UCWblMO9s4ok5tC1eStNl0WA,@riojavas2359,"KAPAN JOKOWIE BISA DI SERET DG KASUS² TG MERUSAK TATANAN NEGARA INI ????
INI MASALAHNYA‼️",Negatif
UC4LJKB2F_wrEhOvSLCMVfqA,@teguhhimmawan4311,Penjarakan Mulyono!!!!,Negatif
UC5oPyPJLb-lWgckiID_0XHw,@DBSDYOR,"Lho bukannya ijinnya memang di Pemda setempat..ga mungkinlah..

Itukan milik swasta bos...!!😂",Netral
UC7tpgeLLiy1ioTlYelsrg8A,@yudaparipurna770,Wqktu peresmian jkw akah didampingi panglima dqn kapolri saat itu? Mantan menkeu panglima tni dan kapolri mesti tanggungjwb dan perlu dievaluasi. Segera dan dlm temp0 sesingkat2nya. Salam akal sehat👍👍🙏🙏,Netral
UCYtlcxW0a0fhs8kdliXzXwQ,@AliSodikin-v2z,Kok bisa bandara ilegal,Negatif
UCBpVZLu8-kBCCA_8vBI2x3Q,@haridhimas9462,Gitu masih melindungi Jokomul dan termul yang sudah mengadai negara.,Negatif
UCHMtc7YQkYUIM8wBH-5GbZQ,@muhammadfirmansyah9437,Sikat pak. Mafia,Negatif
UC4C2aJwQzkSEkmCxqZPgLnw,@danyedward3233,"Menhan nya prabowo, wakil nya safri samsudin ko gak terditeksi",Negatif
UCLMoxXEGQC9vgXS7BjleNJg,@marsono-y2q,"Dibekingi luhut, era jokowi negara mengalami kerusakan parah",Netral
UCgUPsQKgaNg4pMDdaSYquyw,@sriwidyastuti3523,"IRONIS BANGET ADA BANDARA TERTUTUP DALAM SATU NEGARA DI INDONESIA TEPATNYA MOROWALI. PAK SYAFRIE AMBIL ALIH BANDARA DAN KELOLA SESUAI SOP.  LEMPAR KE NUSAKAMBANGAN PARA PELAKU YANG TERLIBAT, INI SUDAH MENJAJAH NEGARA NYA SENDIRI  EXPOSE  FOTO WNI YANG JADI PEJABAT DIDALAMNYA DAN  MENCOBA MERONGRONG KEDAULATAN INDONESIA, SUPAYA RAKYAT BISA LIAT 🙏🙏",Negatif
UC82GaKH6GJyYbnPfgL80fmQ,@latipgustiyono3,Saya duga singanu dan singanu yg nganu nganu in....,Negatif
UCfh_zLbnqfb90PcltQNfhzA,@FauzarChaniago,Panglima TNI pura² tidak tau...gawat....,Negatif
UCRSxAzGM4O8n2x4-R24aTZw,@TOMYRAFAEL-cg4mx,"SANGAT SETUJU.
SETELAH KETAHUAN 
BARU PURA2 SIBUK",Negatif
UCx_sk2HlGNCoGp6w4CoGjKg,@Suhairi-k4y,Pokok nya ganti semua yg msh berbau jokowi,Negatif
UCHtyriOPAdKNCaN7wzDCSRw,@AgusWaluyo-o8d7g,Wah gawat ini benar benar pengkhianatan dan rencana pemberontakan terhadap NKRI..usut tuntas.,Negatif
UCufAJHFozVY9z7_LniBgP5w,@ekopriadi1521,Mulyono memang cerdik...pik1 pik2 dll tak lepas ulah mulyono & luhut binsar,Negatif
UCNf-32fPkT50YExv6sI1VwQ,@Pentongku,Masa negara gak tau akh kemana itu bin aparat kepolisian tni masyarakat setempat kenapa sekarang baru dikupas 😂,Negatif
UCcOP525wYHlBxbUuQlLVPTA,@CafeKoorma,"Ada bandara ilegal, 10 tahun panglima tni, kapolri, jaksa agung ngapain ajjjja",Netral
